Crash ID,Active School Zone Flag,At Intersection Flag,Bridge Detail,City,Contributing Factors,Crash Date,Crash Month,Crash Severity,Crash Time,Crash Year,DA,Day of Week,Hour of Day,Intersecting Road Speed Limit,Intersection Related,Latitude,Left Curb Type,Left Shoulder Type,Left Shoulder Use,Light Condition,Longitude,Number of Lanes,Object Struck,Population Group,Right Curb Type,Right of Way Usual Width,Right Shoulder Type,Right Shoulder Use,Road Base Type,Section,Section 2,Speed Limit,Street Name,Street Number,Surface Width,TxDOT Reportable Flag,Weather Condition
19070575,NO,TRUE,NOT APPLICABLE,HOUSTON,TURNED WHEN UNSAFE,8/20/22,8,C - POSSIBLE INJURY,1244,2022,10,SATURDAY,12:00 - 12:59,-1,INTERSECTION RELATED,30.05101474,No Data,No Data,No Data,1 - DAYLIGHT,-95.22433311,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,WOODLAND GROVE DR,NO DATA,No Data,Yes,3 - RAIN
19072289,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,8/20/22,8,B - SUSPECTED MINOR INJURY,1417,2022,50,SATURDAY,14:00 - 14:59,-1,INTERSECTION RELATED,29.77743572,NONE,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,1 - DAYLIGHT,-95.4179615,10,NOT APPLICABLE,"250,000 POP AND OVER",NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,7,No Data,45,IH0010,NO DATA,132,Yes,2 - CLOUDY
19070409,NO,TRUE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION,8/21/22,8,C - POSSIBLE INJURY,2130,2022,40,SUNDAY,21:00 - 21:59,-1,INTERSECTION,29.64416483,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.50836306,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,FONDREN RD,NO DATA,No Data,Yes,1 - CLEAR
19073261,NO,FALSE,NOT APPLICABLE,BAYTOWN,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,8/22/22,8,B - SUSPECTED MINOR INJURY,959,2022,NO DATA,MONDAY,09:00 - 09:59,-1,DRIVEWAY ACCESS,29.76032679,No Data,No Data,No Data,1 - DAYLIGHT,-94.97736719,No Data,NOT APPLICABLE,"50,000 - 99,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,40,GARTH RD,3500,No Data,Yes,1 - CLEAR
19080618,NO,FALSE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION; FAILED TO CONTROL SPEED,8/22/22,8,C - POSSIBLE INJURY,724,2022,30,MONDAY,07:00 - 07:59,-1,INTERSECTION RELATED,30.05469417,No Data,No Data,No Data,1 - DAYLIGHT,-95.18627622,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,RUSTIC WOODS DR,NO DATA,No Data,Yes,1 - CLEAR
19300484,NO,TRUE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION,8/22/22,8,C - POSSIBLE INJURY,1130,2022,30,MONDAY,11:00 - 11:59,-1,INTERSECTION,29.7474648,No Data,No Data,No Data,1 - DAYLIGHT,-95.35468309,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,EMANCIPATION AVE,1299,No Data,Yes,1 - CLEAR
19137006,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,8/23/22,8,B - SUSPECTED MINOR INJURY,2203,2022,1N,TUESDAY,22:00 - 22:59,-1,NON INTERSECTION,29.91539821,NONE,NONE (UNPAVED),NO DESIGNATED USE,"2 - DARK, NOT LIGHTED",-95.412611,8,NOT APPLICABLE,"250,000 POP AND OVER",NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,6,No Data,45,IH0045,NO DATA,172,Yes,1 - CLEAR
19082107,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,8/25/22,8,B - SUSPECTED MINOR INJURY,1649,2022,40,THURSDAY,16:00 - 16:59,-1,DRIVEWAY ACCESS,29.6117891,NONE,STABILIZED-SURFACED WITH FLEX (UNPAVED),EMERGENCY ONLY,1 - DAYLIGHT,-95.18748119,4,NOT APPLICABLE,"250,000 POP AND OVER",NONE,No Data,STABILIZED-SURFACED WITH FLEX (UNPAVED),EMERGENCY ONLY,No Data,2,No Data,45,SH0003,NO DATA,48,Yes,1 - CLEAR
19140673,NO,TRUE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION;OTHER (EXPLAIN IN NARRATIVE),8/26/22,8,B - SUSPECTED MINOR INJURY,2018,2022,40,FRIDAY,20:00 - 20:59,-1,INTERSECTION RELATED,29.73728286,CURB-SUB-SURFACE ONLY,NONE (UNPAVED),NO DESIGNATED USE,"2 - DARK, NOT LIGHTED",-95.53147475,8,NOT APPLICABLE,"250,000 POP AND OVER",CURB-SUB-SURFACE ONLY,No Data,NONE (UNPAVED),NO DESIGNATED USE,No Data,4,No Data,35,FM1093,NO DATA,90,Yes,1 - CLEAR
19081662,NO,TRUE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION,8/27/22,8,B - SUSPECTED MINOR INJURY,1324,2022,10,SATURDAY,13:00 - 13:59,-1,INTERSECTION RELATED,29.81957479,No Data,No Data,No Data,1 - DAYLIGHT,-95.45951306,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,MANGUM RD,NO DATA,No Data,Yes,1 - CLEAR
19156431,NO,FALSE,NOT APPLICABLE,GALENA PARK,OTHER (EXPLAIN IN NARRATIVE),8/27/22,8,K - FATAL INJURY,2038,2022,NO DATA,SATURDAY,20:00 - 20:59,-1,NON INTERSECTION,29.75733042,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.23354243,No Data,NOT APPLICABLE,"10,000 - 24,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,45,HOLLAND AVE,2330,No Data,Yes,1 - CLEAR
19090044,NO,TRUE,NOT APPLICABLE,PASADENA,FAILED TO STOP AT PROPER PLACE;OTHER (EXPLAIN IN NARRATIVE),8/29/22,8,C - POSSIBLE INJURY,630,2022,CW,MONDAY,06:00 - 06:59,-1,INTERSECTION,29.65856482,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.17216314,No Data,NOT APPLICABLE,"100,000 - 249,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,PRESTON AVE,NO DATA,No Data,Yes,2 - CLOUDY
19092703,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO CONTROL SPEED,8/29/22,8,A - SUSPECTED SERIOUS INJURY,200,2022,50,MONDAY,02:00 - 02:59,-1,INTERSECTION RELATED,29.74004481,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.36519309,No Data,HIT HIGHWAY SIGN,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,MCGOWEN ST,2001,No Data,Yes,2 - CLOUDY
19093758,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,CHANGED LANE WHEN UNSAFE,8/31/22,8,B - SUSPECTED MINOR INJURY,2030,2022,2N,WEDNESDAY,20:00 - 20:59,-1,NON INTERSECTION,29.8699887,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.325721,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,LITTLE YORK RD,NO DATA,No Data,Yes,1 - CLEAR
19091749,NO,FALSE,NOT APPLICABLE,PASADENA,DISREGARD STOP AND GO SIGNAL;IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE);OTHER (EXPLAIN IN NARRATIVE),9/1/22,9,B - SUSPECTED MINOR INJURY,800,2022,NO DATA,THURSDAY,08:00 - 08:59,-1,INTERSECTION RELATED,29.59512483,No Data,No Data,No Data,1 - DAYLIGHT,-95.09546317,No Data,NOT APPLICABLE,"100,000 - 249,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,BAY AREA BLVD,NO DATA,No Data,Yes,2 - CLOUDY
19094064,NO,FALSE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION,9/3/22,9,C - POSSIBLE INJURY,1130,2022,20,SATURDAY,11:00 - 11:59,-1,NON INTERSECTION,29.82128341,No Data,No Data,No Data,1 - DAYLIGHT,-95.5178875,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,KEMPWOOD DR,9209,No Data,Yes,1 - CLEAR
19129647,NO,FALSE,NOT APPLICABLE,LA PORTE,OTHER (EXPLAIN IN NARRATIVE),9/3/22,9,C - POSSIBLE INJURY,1000,2022,NO DATA,SATURDAY,10:00 - 10:59,-1,DRIVEWAY ACCESS,29.6904087,No Data,No Data,No Data,1 - DAYLIGHT,-95.04694622,No Data,NOT APPLICABLE,"25,000 - 49,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,SENS RD,NO DATA,No Data,Yes,1 - CLEAR
19132029,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,9/3/22,9,B - SUSPECTED MINOR INJURY,1028,2022,T1,SATURDAY,10:00 - 10:59,-1,DRIVEWAY ACCESS,29.78445571,NONE,NONE (UNPAVED),NO DESIGNATED USE,1 - DAYLIGHT,-95.54804456,14,NOT APPLICABLE,"250,000 POP AND OVER",NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,7,No Data,50,IH0010,NO DATA,180,Yes,1 - CLEAR
19093909,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE);OTHER (EXPLAIN IN NARRATIVE),9/4/22,9,C - POSSIBLE INJURY,14,2022,2N,SUNDAY,00:00 - 00:59,-1,NON INTERSECTION,30.00257185,NONE,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,"2 - DARK, NOT LIGHTED",-95.1544468,4,NOT APPLICABLE,RURAL,NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,3,No Data,45,FM1960,NO DATA,55,Yes,2 - CLOUDY
19102925,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,9/4/22,9,C - POSSIBLE INJURY,1630,2022,NO DATA,SUNDAY,16:00 - 16:59,-1,INTERSECTION,29.69680534,No Data,No Data,No Data,1 - DAYLIGHT,-95.44022462,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,MERRICK ST,4001,No Data,Yes,1 - CLEAR
19100226,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,9/6/22,9,C - POSSIBLE INJURY,1856,2022,NO DATA,TUESDAY,18:00 - 18:59,-1,NON INTERSECTION,29.98265466,No Data,No Data,No Data,1 - DAYLIGHT,-95.17398856,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,20,FOUNTAIN LILLY DR,6922,No Data,Yes,1 - CLEAR
19100336,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,9/6/22,9,B - SUSPECTED MINOR INJURY,1751,2022,40,TUESDAY,17:00 - 17:59,-1,INTERSECTION,29.74164481,No Data,No Data,No Data,1 - DAYLIGHT,-95.43378307,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,45,WESTHEIMER RD,3515,No Data,Yes,1 - CLEAR
19107903,NO,FALSE,NOT APPLICABLE,HOUSTON,FATIGUED OR ASLEEP;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE,9/6/22,9,C - POSSIBLE INJURY,700,2022,NO DATA,TUESDAY,07:00 - 07:59,-1,INTERSECTION,29.64642482,No Data,No Data,No Data,1 - DAYLIGHT,-95.22272313,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,EDGEBROOK DR,400,No Data,Yes,1 - CLEAR
19110610,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,CHANGED LANE WHEN UNSAFE; DRIVER INATTENTION,9/7/22,9,B - SUSPECTED MINOR INJURY,735,2022,NO DATA,WEDNESDAY,07:00 - 07:59,-1,NON INTERSECTION,30.05537559,No Data,No Data,No Data,1 - DAYLIGHT,-95.56029748,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,EDGELOCH DR,9304,No Data,Yes,1 - CLEAR
19103320,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,WRONG SIDE - NOT PASSING,9/8/22,9,B - SUSPECTED MINOR INJURY,1200,2022,NO DATA,THURSDAY,12:00 - 12:59,-1,NON INTERSECTION,30.0586929,No Data,No Data,No Data,1 - DAYLIGHT,-95.47583809,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,20,KEY HOLLOW WAY,3813,No Data,Yes,1 - CLEAR
19130586,NO,FALSE,NOT APPLICABLE,HOUSTON,DISREGARD STOP SIGN OR LIGHT,9/8/22,9,C - POSSIBLE INJURY,1843,2022,40,THURSDAY,18:00 - 18:59,-1,INTERSECTION RELATED,29.76469337,No Data,No Data,No Data,1 - DAYLIGHT,-95.39242462,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,MEMORIAL CREST BLVD,3303,No Data,Yes,1 - CLEAR
19140025,NO,FALSE,NOT APPLICABLE,HOUSTON,OTHER (EXPLAIN IN NARRATIVE),9/8/22,9,C - POSSIBLE INJURY,509,2022,10,THURSDAY,05:00 - 05:59,-1,NON INTERSECTION,29.71287662,NONE,NONE (UNPAVED),NO DESIGNATED USE,"3 - DARK, LIGHTED",-95.31198534,9,OTHER,"250,000 POP AND OVER",NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,3,No Data,45,IH0045,NO DATA,120,Yes,1 - CLEAR
19112190,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,OTHER (EXPLAIN IN NARRATIVE),9/9/22,9,C - POSSIBLE INJURY,900,2022,4T,FRIDAY,09:00 - 09:59,-1,NON INTERSECTION,29.87990479,No Data,No Data,No Data,1 - DAYLIGHT,-95.68498534,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,45,FREEMAN RD,NO DATA,No Data,Yes,1 - CLEAR
19110840,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,NONE,9/10/22,9,C - POSSIBLE INJURY,150,2022,3N,SATURDAY,01:00 - 01:59,-1,NON INTERSECTION,29.88580505,NONE,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,"3 - DARK, LIGHTED",-95.06334553,2,NOT APPLICABLE,RURAL,NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,1,No Data,40,BU0090U,NO DATA,24,Yes,1 - CLEAR
19156227,NO,TRUE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION; FAILED TO CONTROL SPEED,9/10/22,9,C - POSSIBLE INJURY,1917,2022,30,SATURDAY,19:00 - 19:59,-1,INTERSECTION,29.7474648,No Data,No Data,No Data,1 - DAYLIGHT,-95.35468309,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,POLK ST,2399,No Data,Yes,1 - CLEAR
19109162,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO CONTROL SPEED,9/11/22,9,C - POSSIBLE INJURY,1,2022,20,SUNDAY,00:00 - 00:59,-1,NON INTERSECTION,29.6951981,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.57511388,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,BOONE RD,7616,No Data,Yes,1 - CLEAR
19119312,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO DRIVE IN SINGLE LANE,9/11/22,9,C - POSSIBLE INJURY,1138,2022,40,SUNDAY,11:00 - 11:59,-1,INTERSECTION RELATED,29.67103483,No Data,No Data,No Data,1 - DAYLIGHT,-95.60437303,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,S DAIRY ASHFORD RD,NO DATA,No Data,Yes,1 - CLEAR
19139004,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,OTHER (EXPLAIN IN NARRATIVE),9/11/22,9,A - SUSPECTED SERIOUS INJURY,130,2022,2N,SUNDAY,01:00 - 01:59,-1,NON INTERSECTION,29.90264129,No Data,No Data,No Data,"4 - DARK, UNKNOWN LIGHTING",-95.39490224,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,45,ALDINE MAIL RD,411,No Data,Yes,1 - CLEAR
19122457,NO,TRUE,NOT APPLICABLE,HOUSTON,OTHER (EXPLAIN IN NARRATIVE),9/12/22,9,B - SUSPECTED MINOR INJURY,715,2022,NO DATA,MONDAY,07:00 - 07:59,-1,INTERSECTION RELATED,29.75580481,No Data,No Data,No Data,5 - DAWN,-95.63580302,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,BRIAR HOME DR,NO DATA,No Data,Yes,1 - CLEAR
19136317,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,9/13/22,9,B - SUSPECTED MINOR INJURY,1130,2022,40,TUESDAY,11:00 - 11:59,-1,DRIVEWAY ACCESS,29.77513154,No Data,No Data,No Data,1 - DAYLIGHT,-95.38085151,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,SAWYER HEIGHTS ST,NO DATA,No Data,Yes,1 - CLEAR
19113408,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO CONTROL SPEED,9/14/22,9,B - SUSPECTED MINOR INJURY,830,2022,30,WEDNESDAY,08:00 - 08:59,-1,NON INTERSECTION,No Data,No Data,No Data,No Data,1 - DAYLIGHT,No Data,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,LEATHER LEAF LN,NO DATA,No Data,Yes,1 - CLEAR
19152270,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO CONTROL SPEED;FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,9/14/22,9,C - POSSIBLE INJURY,1608,2022,10,WEDNESDAY,16:00 - 16:59,-1,NON INTERSECTION,30.05163082,No Data,No Data,No Data,1 - DAYLIGHT,-95.22233156,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,PINE RIVER DR,2060,No Data,Yes,1 - CLEAR
19176111,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO CONTROL SPEED,9/14/22,9,B - SUSPECTED MINOR INJURY,1616,2022,10,WEDNESDAY,16:00 - 16:59,-1,INTERSECTION,29.71831651,NONE,NONE (UNPAVED),NO DESIGNATED USE,1 - DAYLIGHT,-95.32073817,9,NOT APPLICABLE,"250,000 POP AND OVER",NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,3,No Data,45,IH0045,NO DATA,72,Yes,1 - CLEAR
19123164,NO,TRUE,NOT APPLICABLE,HOUSTON,FOLLOWED TOO CLOSELY,9/15/22,9,C - POSSIBLE INJURY,2000,2022,10,THURSDAY,20:00 - 20:59,-1,INTERSECTION RELATED,29.7617948,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.36365309,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,MILAM ST,501,No Data,Yes,1 - CLEAR
19121672,NO,TRUE,NOT APPLICABLE,HOUSTON,OTHER (EXPLAIN IN NARRATIVE),9/16/22,9,C - POSSIBLE INJURY,1140,2022,10,FRIDAY,11:00 - 11:59,-1,INTERSECTION RELATED,29.782192,NONE,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,1 - DAYLIGHT,-95.45630109,9,NOT APPLICABLE,"250,000 POP AND OVER",NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,7,No Data,50,IH0010,NO DATA,132,Yes,1 - CLEAR
19117815,NO,TRUE,NOT APPLICABLE,PASADENA,FAILED TO YIELD RIGHT OF WAY - TURN ON RED,9/17/22,9,B - SUSPECTED MINOR INJURY,1509,2022,NO DATA,SATURDAY,15:00 - 15:59,-1,INTERSECTION RELATED,29.66570481,No Data,No Data,No Data,1 - DAYLIGHT,-95.15131314,No Data,NOT APPLICABLE,"100,000 - 249,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,40,SPENCER HWY,5900BLK,No Data,Yes,1 - CLEAR
19118550,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TURN ON RED,9/17/22,9,B - SUSPECTED MINOR INJURY,1630,2022,30,SATURDAY,16:00 - 16:59,-1,INTERSECTION RELATED,29.73667757,CURB-SUB-SURFACE ONLY,NONE (UNPAVED),NO DESIGNATED USE,1 - DAYLIGHT,-95.5761342,8,NOT APPLICABLE,"250,000 POP AND OVER",CURB-SUB-SURFACE ONLY,No Data,NONE (UNPAVED),NO DESIGNATED USE,ROADBED SOIL,4,No Data,35,FM1093,NO DATA,90,Yes,1 - CLEAR
19136675,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,ILL (EXPLAIN IN NARRATIVE),9/17/22,9,B - SUSPECTED MINOR INJURY,2027,2022,2E,SATURDAY,20:00 - 20:59,-1,NON INTERSECTION,29.90225035,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.36369438,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,45,ALDINE MAIL RD,1468,No Data,Yes,1 - CLEAR
19171421,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO DRIVE IN SINGLE LANE,9/17/22,9,C - POSSIBLE INJURY,2128,2022,10,SATURDAY,21:00 - 21:59,-1,INTERSECTION,29.7586548,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.36228309,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,CAPITOL ST,1099,No Data,Yes,1 - CLEAR
19120467,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,TURNED IMPROPERLY - CUT CORNER ON LEFT,9/18/22,9,B - SUSPECTED MINOR INJURY,910,2022,3D,SUNDAY,09:00 - 09:59,-1,INTERSECTION,29.92516476,No Data,No Data,No Data,1 - DAYLIGHT,-95.06393316,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,MILLER WILSON RD,6898,No Data,Yes,1 - CLEAR
19126503,NO,TRUE,NOT APPLICABLE,DEER PARK,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,9/19/22,9,B - SUSPECTED MINOR INJURY,815,2022,NO DATA,MONDAY,08:00 - 08:59,-1,INTERSECTION RELATED,29.7065048,No Data,No Data,No Data,1 - DAYLIGHT,-95.12086316,No Data,NOT APPLICABLE,"25,000 - 49,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,20,IVY AVE,599,No Data,Yes,1 - CLEAR
19124319,NO,TRUE,NOT APPLICABLE,HOUSTON,OTHER (EXPLAIN IN NARRATIVE),9/20/22,9,C - POSSIBLE INJURY,646,2022,40,TUESDAY,06:00 - 06:59,-1,INTERSECTION,29.74615481,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.60612303,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,S DAIRY ASHFORD RD,NO DATA,No Data,Yes,2 - CLOUDY
19133077,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,9/20/22,9,A - SUSPECTED SERIOUS INJURY,652,2022,4T,TUESDAY,06:00 - 06:59,-1,INTERSECTION,29.7796111,No Data,No Data,No Data,5 - DAWN,-95.68553286,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,45,BARKER CLODINE RD,801,No Data,Yes,1 - CLEAR
19126635,NO,TRUE,NOT APPLICABLE,PASADENA,FAILED TO GIVE HALF OF ROADWAY;FAILED TO YIELD RIGHT OF WAY - STOP SIGN;FAILED TO YIELD RIGHT OF WAY - TURNING LEFT;HAD BEEN DRINKING,9/21/22,9,B - SUSPECTED MINOR INJURY,1450,2022,NO DATA,WEDNESDAY,14:00 - 14:59,-1,INTERSECTION RELATED,29.64849482,No Data,No Data,No Data,1 - DAYLIGHT,-95.18767314,No Data,NOT APPLICABLE,"100,000 - 249,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,WILLOWIND DR,4001,No Data,Yes,1 - CLEAR
19127117,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,9/21/22,9,C - POSSIBLE INJURY,1135,2022,5T,WEDNESDAY,11:00 - 11:59,-1,DRIVEWAY ACCESS,29.90992368,No Data,No Data,No Data,1 - DAYLIGHT,-95.58627348,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,40,WEST RD,NO DATA,No Data,Yes,1 - CLEAR
19129098,NO,FALSE,NOT APPLICABLE,HOUSTON,OTHER (EXPLAIN IN NARRATIVE),9/21/22,9,B - SUSPECTED MINOR INJURY,856,2022,10,WEDNESDAY,08:00 - 08:59,-1,NON INTERSECTION,29.75001537,No Data,No Data,No Data,1 - DAYLIGHT,-95.3729723,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,MILAM ST,2026,No Data,Yes,1 - CLEAR
19145277,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAULTY EVASIVE ACTION;OTHER (EXPLAIN IN NARRATIVE),9/21/22,9,B - SUSPECTED MINOR INJURY,1856,2022,3E,WEDNESDAY,18:00 - 18:59,-1,NON INTERSECTION,29.79187344,No Data,No Data,No Data,1 - DAYLIGHT,-95.18301169,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,WOODFOREST BLVD,13582,No Data,Yes,1 - CLEAR
19139028,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAILED TO CONTROL SPEED,9/23/22,9,B - SUSPECTED MINOR INJURY,1545,2022,NO DATA,FRIDAY,15:00 - 15:59,-1,NON INTERSECTION,29.94367477,No Data,No Data,No Data,1 - DAYLIGHT,-95.49810305,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,BAMMEL NORTH HOUSTON RD,NO DATA,No Data,Yes,1 - CLEAR
